Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB
MW1307,MW1307-1,2477,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.137,> 26 & > 28
MW1307,MW1307-2,2478,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.138,> 26 & > 28
MW1307,MW1307-3,2479,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.139,> 26 & > 28
MW0367,MW0367-1,3677,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0367,MW0367-2,3678,Andrew,DBXLH-6565C-VTM,200,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0367,MW0367-3,3679,Andrew,DBXLH-6565C-VTM,350,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0229,MW0229-1,2297,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0229,MW0229-2,2298,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0229,MW0229-3,2299,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6327,MW6327-1,63277,Andrew,DBXLH-6565C-VTM,110,824Ð960MHz&1710Ð2180,Dual Polarization,4,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6327,MW6327-2,63278,Andrew,DBXLH-6565C-VTM,210,824Ð960MHz&1710Ð2180,Dual Polarization,2,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6327,MW6327-3,63279,Andrew,DBXLH-6565C-VTM,320,824Ð960MHz&1710Ð2180,Dual Polarization,4,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5522,MW5522-1,55227,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.149,> 26 & > 28
MW5522,MW5522-2,55228,Kathrein,742266,160,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.150,> 26 & > 28
MW5522,MW5522-3,55229,Kathrein,742266,275,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,27,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.151,> 26 & > 28
MW0314,MW0314-1,3147,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,45,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.152,> 26 & > 28
MW0314,MW0314-2,3148,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,45,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.153,> 26 & > 28
MW0314,MW0314-3,3149,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,45,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.154,> 26 & > 28
MW6328,MW6328-1,63287,Andrew,DBXLH-6565C-VTM,10,824Ð960MHz&1710Ð2180,Dual Polarization,2,40,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6328,MW6328-2,63288,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,2,40,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6328,MW6328-3,63289,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,2,40,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0252,MW0252-1,2527,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0252,MW0252-2,2528,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0252,MW0252-3,2529,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0450,MW0450-1,4507,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.161,> 26 & > 28
MW0450,MW0450-2,4508,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.162,> 26 & > 28
MW0450,MW0450-3,4509,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.163,> 26 & > 28
MW6230,MW6230-1,62307,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,29,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6230,MW6230-2,62308,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,29,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6230,MW6230-3,62309,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,29,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0231,MW0231-1,2317,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0231,MW0231-2,2318,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0231,MW0231-3,2319,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0396,MW0396-1,3967,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.170,> 26 & > 28
MW0396,MW0396-2,3968,Kathrein,742266,250,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.171,> 26 & > 28
MW0396,MW0396-3,3969,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.172,> 26 & > 28
MW4007,MW4007-1,40077,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,35,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4007,MW4007-2,40078,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,35,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4007,MW4007-3,40079,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,35,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW0305,MW0305-1,3057,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.176,> 26 & > 28
MW0305,MW0305-2,3058,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.177,> 26 & > 28
MW0305,MW0305-3,3059,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.178,> 26 & > 28
MW5515,MW5515-1,55157,Andrew,DBXLH-6565C-VTM,20,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5515,MW5515-2,55158,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5515,MW5515-3,55159,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0368,MW0368-1,3687,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.182,> 26 & > 28
MW0368,MW0368-2,3688,Kathrein,742266,170,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.183,> 26 & > 28
MW0368,MW0368-3,3689,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.184,> 26 & > 28
MW0232,MW0232-1,2327,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0232,MW0232-2,2328,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0232,MW0232-3,2329,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW1165,MW1165-1,60817,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.188,> 26 & > 28
MW1165,MW1165-2,60818,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.189,> 26 & > 28
MW1165,MW1165-3,60819,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.190,> 26 & > 28
MW0208,MW0208-1,2087,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.191,> 26 & > 28
MW0208,MW0208-2,2088,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.192,> 26 & > 28
MW0208,MW0208-3,2089,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.193,> 26 & > 28
MW6086,MW6086-1,60867,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,35,2*40 W,,,,
MW6086,MW6086-2,60868,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,35,2*40 W,,,,
MW6086,MW6086-3,60869,Rosenberger,BA-G6W9W9X65V-00M,250,,,0,35,2*40 W,,,,
MW6085,MW6085-1,60857,Rosenberger,BA-G6W9W9X65V-00M,30,,,0,35,2*40 W,,,,
MW6085,MW6085-2,60858,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,35,2*40 W,,,,
MW6085,MW6085-3,60859,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,35,2*40 W,,,,
MW2614,MW2614-1,26147,Kathrein,742266V011.pafx,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.200,> 26 & > 28
MW2614,MW2614-2,26148,Kathrein,742266V011.pafx,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.201,> 26 & > 28
MW2614,MW2614-3,26149,Kathrein,742266V011.pafx,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.202,> 26 & > 28
MW0159,MW0159-1,1597,Kathrein,739854,40,1710-1990MHz,Dual Polarization,2,52,2*40 W,,65,7,>30db
MW0159,MW0159-2,1598,ERICSSON ,201115,130,,,0,52,2*40 W,,,,
MW0159,MW0159-3,1599,Kathrein,739854,260,1710-1990MHz,Dual Polarization,0,52,2*40 W,,65,7,>30db
MW0292,MW0292-1,2927,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.206,> 26 & > 28
MW0292,MW0292-2,2928,Kathrein,742266,170,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.207,> 26 & > 28
MW0292,MW0292-3,2929,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.208,> 26 & > 28
MW0133,MW0133-1,1337,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.209,> 26 & > 28
MW0133,MW0133-2,1338,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.210,> 26 & > 28
MW0133,MW0133-3,1339,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.211,> 26 & > 28
MW0130,MW0130-1,1307,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.212,> 26 & > 28
MW0130,MW0130-2,1308,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.213,> 26 & > 28
MW0130,MW0130-3,1309,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,38,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.214,> 26 & > 28
MW0115,MW0115-1,1157,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.215,> 26 & > 28
MW0115,MW0115-2,1158,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.216,> 26 & > 28
MW0115,MW0115-3,1159,Kathrein,742266,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.217,> 26 & > 28
MW5581,MW5581-1,55817,Andrew,TBXLHA-6565DC-VTM,90,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5581,MW5581-2,55818,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5581,MW5581-3,55819,Andrew,TBXLHA-6565DC-VTM,320,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5707,MW5707-1,57077,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,41,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.221,> 26 & > 28
MW5707,MW5707-2,57078,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,41,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.222,> 26 & > 28
MW5707,MW5707-3,57079,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,41,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.223,> 26 & > 28
MW6001,MW6001-1,60017,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6001,MW6001-2,60018,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6001,MW6001-3,60019,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5001,MW5001-1,50017,Rosenberger,BA-G6W9W9X65V-00M,70,,,2,42,2*40 W,,,,
MW5001,MW5001-2,50018,Rosenberger,BA-G6W9W9X65V-00M,190,,,3,42,2*40 W,,,,
MW5001,MW5001-3,50019,Rosenberger,BA-G6W9W9X65V-00M,320,,,2,42,2*40 W,,,,
MW0234,MW0234-1,2347,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0234,MW0234-2,2348,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0234,MW0234-3,2349,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0258,MW0258-1,2587,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,45,2*40 W,,,,
MW0258,MW0258-2,2588,Rosenberger,BA-G6W9W9X65V-00M,150,,,2,45,2*40 W,,,,
MW0258,MW0258-3,2589,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,45,2*40 W,,,,
MW4025,MW4025-1,40257,RFS,APXVBLL26EX_43-C-I20,0,698MHz-2690MHz,3xDual Polarization,2,20,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4025,MW4025-2,40258,RFS,APXVBLL26EX_43-C-I20,120,698MHz-2690MHz,3xDual Polarization,2,20,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4025,MW4025-3,40259,RFS,APXVBLL26EX_43-C-I20,240,698MHz-2690MHz,3xDual Polarization,2,20,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW0462,MW0462-1,4627,Rosenberger,BA-G6W9W9X65V-00M,0,,,1,53,2*40 W,,,,
MW0462,MW0462-2,4628,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,53,2*40 W,,,,
MW0462,MW0462-3,4629,Rosenberger,BA-G6W9W9X65V-00M,260,,,3,53,2*40 W,,,,
MW0235,MW0235-1,2357,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0235,MW0235-2,2358,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0235,MW0235-3,2359,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0301,MW0301-1,3017,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.245,> 26 & > 28
MW0301,MW0301-2,3018,Kathrein,742266,210,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.246,> 26 & > 28
MW0301,MW0301-3,3019,Kathrein,742266,290,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,38,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.247,> 26 & > 28
MW0369,MW0369-1,3697,Kathrein,742266,50,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.248,> 26 & > 28
MW0369,MW0369-2,3698,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.249,> 26 & > 28
MW0369,MW0369-3,3699,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.250,> 26 & > 28
MW0366,MW0366-1,3667,Kathrein,742266,50,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.251,> 26 & > 28
MW0366,MW0366-2,3668,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.252,> 26 & > 28
MW0366,MW0366-3,3669,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.253,> 26 & > 28
MW0716,MW0716-1,7167,Kathrein,730378,20,870ÊÐÊ960ÊMHz,Vertical,2,40,2*40 W,,0,90,>Ê23ÊdB
MW0716,MW0716-2,7168,Kathrein,730378,160,870ÊÐÊ960ÊMHz,Vertical,2,40,2*40 W,,0,90,>Ê23ÊdB
MW0716,MW0716-3,7169,Kathrein,730378,280,870ÊÐÊ960ÊMHz,Vertical,4,40,2*40 W,,0,90,>Ê23ÊdB
MW5708,MW5708-1,57087,Rosenberger,BA-G6W9W9X65V-00M,140,,,4,36,2*40 W,,,,
MW5708,MW5708-2,57088,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,36,2*40 W,,,,
MW5708,MW5708-3,57089,Rosenberger,BA-G6W9W9X65V-00M,340,,,0,36,2*40 W,,,,
MW6180,MW6180-1,16807,Kathrein,742266V011.pafx,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.260,> 26 & > 28
MW6180,MW6180-2,16808,Kathrein,742266V011.pafx,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.261,> 26 & > 28
MW6180,MW6180-3,16809,Kathrein,742266V011.pafx,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.262,> 26 & > 28
MW5604,MW5604-1,56047,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5604,MW5604-2,56048,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5604,MW5604-3,56049,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,2,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5113,MW5113-1,51137,Rosenberger,BA-G6W9W9X65V-00M,70,,,2,48,2*40 W,,,,
MW5113,MW5113-2,51138,Rosenberger,BA-G6W9W9X65V-00M,180,,,4,48,2*40 W,,,,
MW5113,MW5113-3,51139,Rosenberger,BA-G6W9W9X65V-00M,270,,,2,48,2*40 W,,,,
MW0309,MW0309-1,3097,Andrew,DBXLH-6565C-VTM,140,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0309,MW0309-2,3098,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0309,MW0309-3,3099,Andrew,DBXLH-6565C-VTM,350,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0333,MW0333-1,3337,Andrew,DBXLH-6565C-VTM,10,824Ð960MHz&1710Ð2180,Dual Polarization,0,36,2*20 W,,67.2&61.9,7.4&4.6,>27db
MW0333,MW0333-2,3338,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,0,36,2*20 W,,67.2&61.9,7.4&4.6,>27db
MW0333,MW0333-3,3339,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,0,36,2*20 W,,67.2&61.9,7.4&4.6,>27db
MW5808,MW5808-1,58087,Rosenberger,BA-G6W9W9X65V-00M,70,,,4,48,2*40 W,,,,
MW5808,MW5808-2,58088,Rosenberger,BA-G6W9W9X65V-00M,190,,,4,48,2*40 W,,,,
MW5808,MW5808-3,58089,Rosenberger,BA-G6W9W9X65V-00M,310,,,4,48,2*40 W,,,,
MW0237,MW0237-1,2377,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0237,MW0237-2,2378,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0237,MW0237-3,2379,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
